id,full_name,gender,specialty,category,work_address,latitude,longitude,schedule_json,loyalty_score,avg_sales_brick,phone,email
dadcf7c9-149f-41eb-bebc-e8e23ae7d19e,Козла Виктория Викторовна,F,Therapist,C,"МЦ «АльфаМед», ул. Сретенка, д. 113",55.799242,37.73723,"{""monday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""15:00""}}",3.4,14.96,+7(994)184-79-90,kozla.vdadc@mail.ru
a0c7487c-9078-4706-9ded-f18d2894d489,Киселёв Иван Петрович,M,Cardiologist,B,"КДЦ №151, ул. Косыгина, д. 45",55.622787,37.700554,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""saturday"": {""start"": ""12:00"", ""end"": ""20:00""}}",5.5,27.21,+7(933)260-71-27,kiselyov.ia0c7@mail.ru
3bc26912-eff9-491c-be2f-e38acd9956b4,Васильа Татьяна Петровна,F,Pulmonologist,C,"Многопрофильная клиника «Столица», ул. Большая Ордынка, д. 55",55.777185,37.502465,"{""monday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""20:00""}}",1.3,0.0,+7(989)760-67-89,vasila.t3bc2@gmail.com
afc62eca-c9b6-4335-b46f-67ca8237c071,Волка Алина Дмитриевна,F,Cardiologist,B,"МЦ «Он Клиник», ул. Академика Янгеля, д. 25",55.716762,37.732475,"{""monday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""14:00""}}",7.4,0.0,+7(958)804-95-61,volka.aafc6@yandex.ru
06487404-fde8-4d1f-b437-6959784b989a,Орла Виктория Алексеевна,F,Therapist,C,"МЦ «АльфаМед», ул. Бауманская, д. 61",55.830242,37.42374,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""saturday"": {""start"": ""13:00"", ""end"": ""19:00""}}",1.9,11.06,+7(955)189-10-28,orla.v0648@mail.ru
16c6ca78-2224-4ab8-81ef-2dc3b1420bb9,Козла Вероника Петровна,F,Gastroenterologist,A,"Клиника «Медси», просп. Мира, д. 68",55.791872,37.593903,"{""monday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""17:00""}}",10.0,85.53,+7(982)747-93-89,kozla.v16c6@gmail.com
d88fe687-eb5e-409e-9b25-ad7fbf006a60,Павлов Даниил Викторович,M,Cardiologist,B,"Городская поликлиника №23, филиал 2, Хорошёвское ш., д. 56",55.825176,37.807411,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",10.0,67.03,+7(944)468-10-64,pavlov.dd88f@mail.ru
b33403c3-ec1a-4de9-9a23-af076e22a158,Кулика Ирина Александровна,F,Rheumatologist,B,"Клиника «Медси», ул. Академика Янгеля, д. 17",55.705204,37.435938,"{""monday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""saturday"": {""start"": ""12:00"", ""end"": ""19:00""}}",6.8,50.62,+7(942)454-79-21,kulika.ib334@mail.ru
a1bb85f9-60fe-4ba2-9924-40ad2c98a15c,Богданов Андрей Андреевич,M,Therapist,B,"Медицинский центр «Здоровье», Ленинградский просп., д. 49",55.744763,37.421921,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}}",1.1,63.33,+7(975)319-27-18,bogdanov.aa1bb@rambler.ru
9739e38b-1f8f-4141-bf6d-6e25a33a0210,Виноградов Александр Алексеевич,M,Gastroenterologist,C,"МЦ «АльфаМед», ул. Покровка, д. 90",55.715611,37.656055,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",2.0,28.31,+7(997)267-53-56,vinogradov.a9739@rambler.ru
c78ca895-5ee1-4c77-a43f-3c140551aea0,Кузьмин Никита Андреевич,M,Neurologist,B,"ГКБ №214, Балаклавский просп., д. 20",55.873706,37.620905,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}}",5.6,29.84,+7(918)963-32-68,kuzmin.nc78c@mail.ru
c4801b10-f855-42e6-91b1-04cb2a9bdac1,Сидоров Александр Юрьевич,M,Neurologist,A,"МЦ «Он Клиник», Хорошёвское ш., д. 35",55.830483,37.774473,"{""monday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""16:00""}}",7.5,81.69,+7(938)788-37-88,sidorov.ac480@yandex.ru
921dbd66-2194-44af-aec0-4c0738d0bed5,Павлов Сергей Иванович,M,Rheumatologist,C,"Многопрофильная клиника «Столица», Рязанский просп., д. 79",55.840616,37.523269,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""20:00""}}",1.3,8.28,+7(962)164-46-22,pavlov.s921d@yandex.ru
e59f5468-5b05-4177-a50a-19f5b6ab6754,Кулика Виктория Олеговна,F,Cardiologist,B,"Клиника «Чайка», ул. Академика Королёва, д. 45",55.742232,37.54216,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}}",-0.0,15.92,+7(976)655-46-58,kulika.ve59f@yandex.ru
4531051e-3b7d-4852-bde5-6b5ba116ddd3,Кудрявца Татьяна Дмитриевна,F,Therapist,B,"МЦ «Он Клиник», ул. Земляной Вал, д. 29",55.756532,37.472513,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",4.4,70.99,+7(943)625-57-76,kudryavtsa.t4531@rambler.ru
48a048f3-17fb-43f7-bc78-f6e3cef28272,Бела Ольга Николаевна,F,Cardiologist,B,"Поликлиника при ГКБ №106, ул. Большая Полянка, д. 71",55.755226,37.583229,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""16:00""}}",5.8,52.05,+7(912)795-13-28,bela.o48a0@mail.ru
d5b07a75-3cbd-48ce-b403-f0ae02d7e64c,Иванов Никита Михайлович,M,Rheumatologist,A,"Клиника «Семейный доктор», Ленинский просп., д. 90",55.823786,37.397155,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""saturday"": {""start"": ""07:00"", ""end"": ""14:00""}}",7.2,65.84,+7(944)338-26-86,ivanov.nd5b0@rambler.ru
dd6c58f8-6370-4ec3-82fd-a84aead183e8,Кудрявцев Александр Владимирович,M,Therapist,B,"Поликлиника при ГКБ №215, ул. Академика Королёва, д. 119",55.746541,37.427821,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""14:00""}}",6.1,37.56,+7(989)739-22-86,kudryavtsev.add6c@rambler.ru
987047cc-f00e-4beb-939a-ca0ed399e6a6,Беляа Дарья Викторовна,F,Pulmonologist,B,"МЦ «СМ-Клиника», ул. Академика Янгеля, д. 108",55.81764,37.73941,"{""monday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""12:00"", ""end"": ""20:00""}}",6.1,77.27,+7(939)320-36-24,belyaa.d9870@gmail.com
3987c0ba-0586-4a27-ad05-b8b8c3eac672,Орлов Евгений Николаевич,M,Rheumatologist,C,"МЦ «СМ-Клиника», Нахимовский просп., д. 113",55.63458,37.493878,"{""monday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",2.1,18.34,+7(935)541-50-57,orlov.e3987@mail.ru
68ef1290-a197-44a4-b2d6-a898761c4680,Гуса Ольга Петровна,F,Neurologist,B,"Клиника «Медси», просп. Мира, д. 31",55.839384,37.45516,"{""monday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""wednesday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""18:00""}}",5.2,50.12,+7(926)957-18-53,gusa.o68ef@gmail.com
ed40c4e3-cc40-44e5-a821-b841a3760d7a,Голубев Михаил Николаевич,M,Urologist,A,"Медицинский центр «Здоровье», Варшавское ш., д. 49",55.808153,37.806985,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""13:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""14:00"", ""end"": ""20:00""}}",8.4,67.74,+7(924)327-88-12,golubev.med40@gmail.com
b0d2e274-e9da-4568-96b6-66b96adcfd15,Орла Елена Викторовна,F,Therapist,C,"Медицинский центр «Здоровье», ул. Земляной Вал, д. 21",55.728393,37.438467,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",4.3,24.91,+7(916)518-97-46,orla.eb0d2@yandex.ru
e7b1acd6-7303-487f-8dff-d99b71850983,Ивана Ольга Евгеньевна,F,Neurologist,A,"Клиника «Чайка», ул. Новослободская, д. 6",55.71578,37.720535,"{""monday"": {""start"": ""12:00"", ""end"": ""19:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""13:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}}",3.1,90.74,+7(983)767-43-52,ivana.oe7b1@mail.ru
66319a9e-2fa9-440a-8b1b-3a9b5ab4fba3,Голуба Марина Владимировна,F,Therapist,C,"Городская поликлиника №138, филиал 5, ул. Тверская, д. 81",55.794539,37.656478,"{""monday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""wednesday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""friday"": {""start"": ""07:00"", ""end"": ""13:00""}}",1.3,12.88,+7(993)408-15-81,goluba.m6631@yandex.ru
8486c06c-b65d-43aa-8417-8f9f4fff63ae,Новика Вероника Юрьевна,F,Endocrinologist,C,"Поликлиника при ГКБ №116, Можайское ш., д. 41",55.766045,37.746065,"{""monday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""17:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""08:00"", ""end"": ""17:00""}}",3.6,36.17,+7(928)931-57-49,novika.v8486@yandex.ru
a97c765f-d269-443f-90e6-5fa63a5a36a1,Васильев Роман Викторович,M,Endocrinologist,A,"Клиника «Чайка», Ленинский просп., д. 2",55.787046,37.436747,"{""monday"": {""start"": ""07:00"", ""end"": ""15:00""}, ""tuesday"": {""start"": ""07:00"", ""end"": ""14:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""thursday"": {""start"": ""07:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}}",5.5,81.16,+7(989)155-45-51,vasilev.ra97c@mail.ru
146a0edd-956e-4fbc-b9f2-4a797e9230a3,Козлов Евгений Николаевич,M,Therapist,A,"Клиника «Чайка», ул. Бауманская, д. 26",55.731885,37.562742,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",7.3,88.35,+7(923)929-68-38,kozlov.e146a@mail.ru
d37d81ca-1cf7-45cd-9470-0f956e20939a,Белов Иван Николаевич,M,Gastroenterologist,B,"МЦ «СМ-Клиника», Ярославское ш., д. 73",55.700576,37.800291,"{""monday"": {""start"": ""12:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""13:00"", ""end"": ""19:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""13:00"", ""end"": ""19:00""}}",4.2,21.66,+7(916)525-65-95,belov.id37d@rambler.ru
ba08ab39-eee0-4d9b-8844-2835ce633875,Тараса Алина Владимировна,F,Cardiologist,A,"ГКБ №216, Ломоносовский просп., д. 115",55.845418,37.747094,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""thursday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""19:00""}}",8.6,90.62,+7(962)136-98-50,tarasa.aba08@rambler.ru
15fcf5c8-1dd0-4982-8762-3084201a6558,Киселёв Роман Андреевич,M,Pulmonologist,C,"Клиника «Семейный доктор», ул. Земляной Вал, д. 66",55.841565,37.493516,"{""monday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""14:00"", ""end"": ""20:00""}, ""wednesday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""12:00"", ""end"": ""20:00""}, ""friday"": {""start"": ""14:00"", ""end"": ""18:00""}, ""saturday"": {""start"": ""13:00"", ""end"": ""19:00""}}",3.9,16.97,+7(977)693-25-37,kiselyov.r15fc@mail.ru
85aff462-949d-484f-af72-52deaf891235,Кудрявцев Илья Дмитриевич,M,Rheumatologist,B,"Клиника «Чайка», Ленинский просп., д. 50",55.749529,37.740496,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""18:00""}}",7.6,47.81,+7(990)605-23-74,kudryavtsev.i85af@gmail.com
33c2f2d0-b36f-4273-b856-7b298748469e,Алексеа Вероника Сергеевна,F,Neurologist,C,"Многопрофильная клиника «Столица», ул. Сретенка, д. 33",55.692552,37.727376,"{""monday"": {""start"": ""08:00"", ""end"": ""14:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""15:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""13:00""}, ""friday"": {""start"": ""08:00"", ""end"": ""13:00""}}",4.2,19.41,+7(946)408-72-46,aleksea.v33c2@yandex.ru
af0c28e8-a504-439b-be23-e7e64d087191,Павлов Матвей Петрович,M,Cardiologist,A,"Клиника «Медси», Варшавское ш., д. 62",55.745702,37.531189,"{""monday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}}",8.0,95.05,+7(921)689-75-69,pavlov.maf0c@yandex.ru
3e13b5f3-a73c-49d9-b656-23b9f767fd93,Баранов Дмитрий Борисович,M,Therapist,B,"Клиника «Семейный доктор», ул. Садовая-Кудринская, д. 77",55.725224,37.590778,"{""monday"": {""start"": ""09:00"", ""end"": ""16:00""}, ""tuesday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""wednesday"": {""start"": ""09:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""16:00""}}",7.9,39.99,+7(994)874-77-32,baranov.d3e13@gmail.com
7cecd99c-005f-4633-bff6-8618ecc5175e,Новика Светлана Ивановна,F,Endocrinologist,A,"Клиника «Медси», ул. Маросейка, д. 106",55.720145,37.672835,"{""monday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""tuesday"": {""start"": ""08:00"", ""end"": ""16:00""}, ""wednesday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""thursday"": {""start"": ""08:00"", ""end"": ""18:00""}, ""friday"": {""start"": ""09:00"", ""end"": ""17:00""}, ""saturday"": {""start"": ""09:00"", ""end"": ""16:00""}}",7.1,79.95,+7(935)355-35-70,novika.s7cec@rambler.ru
